time, Pout_a, Pout_b, Pref_a, Pref_b, Perr_nrm, Pout_nrm, Pref_nrm, theta_ref, VV
0.006200, 0.443235, 0.887348, 0.440221, 0.890104, 0.004084, 0.554658, 0.553920, 2.223090, 3
0.006225, 0.440357, 0.892333, 0.437177, 0.894052, 0.003614, 0.555384, 0.553920, 2.232090, 3
0.006250, 0.437479, 0.897319, 0.434098, 0.897973, 0.003443, 0.556169, 0.553920, 2.241090, 3
0.006275, 0.434601, 0.902304, 0.430984, 0.901865, 0.003643, 0.557012, 0.553920, 2.250090, 3
0.006300, 0.431723, 0.907289, 0.427835, 0.905730, 0.004188, 0.557914, 0.553920, 2.259090, 3
0.006325, 0.428844, 0.912274, 0.424651, 0.909566, 0.004991, 0.558873, 0.553919, 2.268090, 3
0.006350, 0.425966, 0.917259, 0.421433, 0.913373, 0.005971, 0.559890, 0.553919, 2.277090, 3
0.006375, 0.423088, 0.922244, 0.418181, 0.917151, 0.007072, 0.560964, 0.553919, 2.286090, 3
0.006400, 0.420210, 0.927229, 0.414895, 0.920900, 0.008265, 0.562095, 0.553919, 2.295090, 3
0.006425, 0.417332, 0.932214, 0.411575, 0.924619, 0.009531, 0.563283, 0.553919, 2.304090, 3
0.006450, 0.414454, 0.937199, 0.408222, 0.928307, 0.010858, 0.564526, 0.553919, 2.313090, 3
0.006475, 0.411576, 0.942184, 0.404836, 0.931966, 0.012241, 0.565826, 0.553919, 2.322090, 3
0.006500, 0.405819, 0.942184, 0.401417, 0.935594, 0.007926, 0.561653, 0.553918, 2.331090, 4
0.006525, 0.400063, 0.942184, 0.397965, 0.939191, 0.003655, 0.557508, 0.553918, 2.340090, 4
0.006550, 0.394307, 0.942184, 0.394482, 0.942757, 0.000599, 0.553392, 0.553918, 2.349090, 4
0.006575, 0.388550, 0.942184, 0.390966, 0.946291, 0.004765, 0.549305, 0.553918, 2.358090, 4
0.006600, 0.382794, 0.942184, 0.387419, 0.949794, 0.008904, 0.545248, 0.553918, 2.367090, 4
0.006625, 0.377038, 0.942184, 0.383840, 0.953264, 0.013001, 0.541223, 0.553918, 2.376090, 4
0.006650, 0.374160, 0.947170, 0.380230, 0.956702, 0.011302, 0.542822, 0.553917, 2.385090, 3
0.006675, 0.371281, 0.952155, 0.376590, 0.960108, 0.009562, 0.544478, 0.553917, 2.394090, 3
0.006700, 0.368403, 0.957140, 0.372919, 0.963480, 0.007784, 0.546190, 0.553917, 2.403090, 3
0.006725, 0.365525, 0.962125, 0.369217, 0.966820, 0.005973, 0.547956, 0.553917, 2.412090, 3
0.006750, 0.362647, 0.967110, 0.365486, 0.970126, 0.004142, 0.549777, 0.553917, 2.421090, 3
0.006775, 0.359769, 0.972095, 0.361726, 0.973398, 0.002351, 0.551652, 0.553917, 2.430090, 3
0.006800, 0.356891, 0.977080, 0.357935, 0.976636, 0.001135, 0.553581, 0.553916, 2.439090, 3
0.006825, 0.354013, 0.982065, 0.354116, 0.979840, 0.002227, 0.555563, 0.553916, 2.448090, 3
0.006850, 0.351134, 0.987050, 0.350269, 0.983010, 0.004132, 0.557597, 0.553916, 2.457090, 3
0.006875, 0.348256, 0.992035, 0.346393, 0.986145, 0.006179, 0.559683, 0.553916, 2.466090, 3
0.006900, 0.345378, 0.997021, 0.342488, 0.989244, 0.008296, 0.561820, 0.553916, 2.475090, 3
0.006925, 0.342500, 1.002006, 0.338556, 0.992309, 0.010468, 0.564008, 0.553916, 2.484090, 3
0.006950, 0.339622, 1.006991, 0.334597, 0.995338, 0.012690, 0.566245, 0.553915, 2.493090, 3
0.006975, 0.336744, 1.011976, 0.330611, 0.998331, 0.014960, 0.568533, 0.553915, 2.502090, 3
0.007000, 0.333865, 1.016961, 0.326597, 1.001288, 0.017276, 0.570869, 0.553915, 2.511090, 3
0.007025, 0.328109, 1.016961, 0.322558, 1.004209, 0.013908, 0.567522, 0.553915, 2.520090, 4
0.007050, 0.322353, 1.016961, 0.318492, 1.007094, 0.010596, 0.564213, 0.553915, 2.529090, 4
0.007075, 0.316597, 1.016961, 0.314400, 1.009942, 0.007355, 0.560944, 0.553914, 2.538090, 4
0.007100, 0.310840, 1.016961, 0.310283, 1.012752, 0.004245, 0.557716, 0.553914, 2.547090, 4
0.007125, 0.305084, 1.016961, 0.306141, 1.015526, 0.001782, 0.554528, 0.553914, 2.556090, 4
0.007150, 0.299328, 1.016961, 0.301974, 1.018262, 0.002949, 0.551382, 0.553914, 2.565090, 4
0.007175, 0.293571, 1.016961, 0.297783, 1.020961, 0.005808, 0.548278, 0.553914, 2.574090, 4
0.007200, 0.287815, 1.016961, 0.293567, 1.023622, 0.008801, 0.545218, 0.553914, 2.583090, 4
0.007225, 0.282059, 1.016961, 0.289328, 1.026245, 0.011791, 0.542201, 0.553913, 2.592090, 4
0.007250, 0.276302, 1.016961, 0.285065, 1.028829, 0.014753, 0.539229, 0.553913, 2.601090, 4
0.007275, 0.273424, 1.021946, 0.280779, 1.031375, 0.011959, 0.542059, 0.553913, 2.610090, 3
0.007300, 0.270546, 1.026931, 0.276471, 1.033883, 0.009134, 0.544934, 0.553913, 2.619090, 3
0.007325, 0.267668, 1.031916, 0.272140, 1.036351, 0.006298, 0.547855, 0.553913, 2.628090, 3
0.007350, 0.264790, 1.036901, 0.267787, 1.038781, 0.003537, 0.550821, 0.553912, 2.637090, 3
0.007375, 0.261912, 1.041886, 0.263412, 1.041171, 0.001662, 0.553831, 0.553912, 2.646090, 3
0.007400, 0.259034, 1.046872, 0.259016, 1.043522, 0.003350, 0.556883, 0.553912, 2.655090, 3
0.007425, 0.256155, 1.051857, 0.254599, 1.045833, 0.006222, 0.559979, 0.553912, 2.664090, 3
0.007450, 0.253277, 1.056842, 0.250161, 1.048104, 0.009277, 0.563116, 0.553912, 2.673090, 3
0.007475, 0.250399, 1.061827, 0.245703, 1.050335, 0.012414, 0.566294, 0.553911, 2.682090, 3
0.007500, 0.247521, 1.066812, 0.241226, 1.052526, 0.015611, 0.569513, 0.553911, 2.691090, 3
0.007525, 0.241765, 1.066812, 0.236728, 1.054677, 0.013139, 0.567035, 0.553911, 2.700090, 4
0.007550, 0.236008, 1.066812, 0.232212, 1.056787, 0.010720, 0.564605, 0.553911, 2.709090, 4
0.007575, 0.230252, 1.066812, 0.227676, 1.058856, 0.008362, 0.562223, 0.553911, 2.718090, 4
0.007600, 0.224496, 1.066812, 0.223123, 1.060884, 0.006084, 0.559890, 0.553910, 2.727090, 4
0.007625, 0.218739, 1.066812, 0.218551, 1.062872, 0.003945, 0.557607, 0.553910, 2.736090, 4
0.007650, 0.212983, 1.066812, 0.213961, 1.064818, 0.002221, 0.555374, 0.553910, 2.745090, 4
0.007675, 0.207227, 1.066812, 0.209354, 1.066723, 0.002129, 0.553192, 0.553910, 2.754090, 4
0.007700, 0.201471, 1.066812, 0.204731, 1.068586, 0.003711, 0.551061, 0.553910, 2.763090, 4
0.007725, 0.195714, 1.066812, 0.200090, 1.070407, 0.005663, 0.548983, 0.553909, 2.772090, 4
0.007750, 0.189958, 1.066812, 0.195434, 1.072187, 0.007673, 0.546957, 0.553909, 2.781090, 4
0.007775, 0.184202, 1.066812, 0.190761, 1.073925, 0.009676, 0.544985, 0.553909, 2.790090, 4
0.007800, 0.178445, 1.066812, 0.186073, 1.075620, 0.011652, 0.543066, 0.553909, 2.799090, 4
0.007825, 0.172689, 1.066812, 0.181370, 1.077273, 0.013594, 0.541202, 0.553908, 2.808090, 4
0.007850, 0.169811, 1.071797, 0.176653, 1.078884, 0.009851, 0.545026, 0.553908, 2.817090, 3
0.007875, 0.166933, 1.076782, 0.171921, 1.080453, 0.006193, 0.548883, 0.553908, 2.826090, 3
0.007900, 0.164055, 1.081767, 0.167175, 1.081978, 0.003127, 0.552773, 0.553908, 2.835090, 3
0.007925, 0.161176, 1.086752, 0.162415, 1.083461, 0.003517, 0.556695, 0.553908, 2.844090, 3
0.007950, 0.158298, 1.091738, 0.157643, 1.084901, 0.006867, 0.560649, 0.553907, 2.853090, 3
0.007975, 0.155420, 1.096723, 0.152858, 1.086298, 0.010735, 0.564634, 0.553907, 2.862090, 3
0.008000, 0.152542, 1.101708, 0.148060, 1.087652, 0.014753, 0.568649, 0.553907, 2.871090, 3
0.008025, 0.146786, 1.101708, 0.143250, 1.088963, 0.013226, 0.567132, 0.553907, 2.880090, 4
0.008050, 0.141029, 1.101708, 0.138429, 1.090230, 0.011768, 0.565670, 0.553907, 2.889090, 4
0.008075, 0.135273, 1.101708, 0.133596, 1.091454, 0.010390, 0.564262, 0.553906, 2.898090, 4
0.008100, 0.129517, 1.101708, 0.128753, 1.092635, 0.009105, 0.562910, 0.553906, 2.907090, 4
0.008125, 0.123760, 1.101708, 0.123899, 1.093771, 0.007938, 0.561613, 0.553906, 2.916090, 4
0.008150, 0.118004, 1.101708, 0.119035, 1.094864, 0.006921, 0.560373, 0.553906, 2.925090, 4
0.008175, 0.112248, 1.101708, 0.114162, 1.095913, 0.006102, 0.559189, 0.553905, 2.934090, 4
0.008200, 0.106492, 1.101708, 0.109279, 1.096919, 0.005541, 0.558062, 0.553905, 2.943090, 4
0.008225, 0.100735, 1.101708, 0.104388, 1.097880, 0.005291, 0.556992, 0.553905, 2.952090, 4
0.008250, 0.094979, 1.101708, 0.099488, 1.098797, 0.005367, 0.555980, 0.553905, 2.961090, 4
0.008275, 0.089223, 1.101708, 0.094580, 1.099670, 0.005732, 0.555026, 0.553905, 2.970090, 4
0.008300, 0.083466, 1.101708, 0.089664, 1.100499, 0.006315, 0.554130, 0.553904, 2.979090, 4
0.008325, 0.077710, 1.101708, 0.084741, 1.101284, 0.007044, 0.553292, 0.553904, 2.988090, 4
0.008350, 0.071954, 1.101708, 0.079811, 1.102024, 0.007864, 0.552513, 0.553904, 2.997090, 4
0.008375, 0.066197, 1.101708, 0.074875, 1.102720, 0.008736, 0.551793, 0.553904, 3.006090, 4
0.008400, 0.060441, 1.101708, 0.069933, 1.103371, 0.009636, 0.551132, 0.553903, 3.015090, 4
0.008425, 0.054685, 1.101708, 0.064985, 1.103978, 0.010547, 0.550530, 0.553903, 3.024090, 4
0.008450, 0.048929, 1.101708, 0.060032, 1.104541, 0.011459, 0.549988, 0.553903, 3.033090, 4
0.008475, 0.043172, 1.101708, 0.055073, 1.105058, 0.012364, 0.549506, 0.553903, 3.042090, 4
0.008500, 0.037416, 1.101708, 0.050111, 1.105531, 0.013258, 0.549084, 0.553903, 3.051090, 4
0.008525, 0.031660, 1.101708, 0.045144, 1.105960, 0.014139, 0.548722, 0.553902, 3.060090, 4
0.008550, 0.025903, 1.101708, 0.040174, 1.106344, 0.015005, 0.548419, 0.553902, 3.069090, 4
0.008575, 0.020147, 1.101708, 0.035200, 1.106683, 0.015854, 0.548178, 0.553902, 3.078090, 4
0.008600, 0.020147, 1.101708, 0.030224, 1.106977, 0.011371, 0.548178, 0.553902, 3.087090, 7
0.008625, 0.020147, 1.101708, 0.025245, 1.107226, 0.007513, 0.548178, 0.553901, 3.096090, 7
0.008650, 0.020147, 1.101708, 0.020264, 1.107431, 0.005724, 0.548178, 0.553901, 3.105090, 7
0.008675, 0.020147, 1.101708, 0.015282, 1.107590, 0.007634, 0.548178, 0.553901, 3.114090, 7
0.008700, 0.020147, 1.101708, 0.010298, 1.107705, 0.011532, 0.548178, 0.553901, 3.123090, 7
0.008725, 0.020147, 1.101708, 0.005313, 1.107775, 0.016027, 0.548178, 0.553901, 3.132090, 7
0.008750, 0.014391, 1.101708, 0.000328, 1.107801, 0.015326, 0.547996, 0.553900, 3.141090, 4
0.008775, 0.008634, 1.101708, -0.004657, 1.107781, 0.014613, 0.547875, 0.553900, 3.150090, 4
0.008800, 0.002878, 1.101708, -0.009641, 1.107716, 0.013887, 0.547815, 0.553900, 3.159090, 4
0.008825, -0.002878, 1.101708, -0.014625, 1.107607, 0.013145, 0.547815, 0.553900, 3.168090, 4
0.008850, -0.008634, 1.101708, -0.019608, 1.107453, 0.012386, 0.547875, 0.553899, 3.177090, 4
0.008875, -0.014391, 1.101708, -0.024589, 1.107253, 0.011609, 0.547996, 0.553899, 3.186090, 4
0.008900, -0.020147, 1.101708, -0.029568, 1.107010, 0.010811, 0.548178, 0.553899, 3.195090, 4
0.008925, -0.025903, 1.101708, -0.034545, 1.106721, 0.009990, 0.548419, 0.553899, 3.204090, 4
0.008950, -0.031660, 1.101708, -0.039519, 1.106387, 0.009147, 0.548722, 0.553899, 3.213090, 4
0.008975, -0.037416, 1.101708, -0.044490, 1.106009, 0.008279, 0.549084, 0.553898, 3.222090, 4
0.009000, -0.043172, 1.101708, -0.049457, 1.105586, 0.007385, 0.549506, 0.553898, 3.231090, 4
0.009025, -0.048929, 1.101708, -0.054420, 1.105118, 0.006464, 0.549988, 0.553898, 3.240090, 4
0.009050, -0.054685, 1.101708, -0.059378, 1.104606, 0.005516, 0.550530, 0.553898, 3.249090, 4
0.009075, -0.060441, 1.101708, -0.064332, 1.104049, 0.004541, 0.551132, 0.553897, 3.258090, 4
0.009100, -0.066197, 1.101708, -0.069281, 1.103448, 0.003541, 0.551793, 0.553897, 3.267090, 4
0.009125, -0.071954, 1.101708, -0.074224, 1.102802, 0.002520, 0.552513, 0.553897, 3.276090, 4
0.009150, -0.077710, 1.101708, -0.079161, 1.102111, 0.001506, 0.553292, 0.553897, 3.285090, 4
0.009175, -0.083466, 1.101708, -0.084092, 1.101376, 0.000708, 0.554130, 0.553897, 3.294090, 4
0.009200, -0.089223, 1.101708, -0.089016, 1.100597, 0.001130, 0.555026, 0.553896, 3.303090, 4
0.009225, -0.094979, 1.101708, -0.093932, 1.099774, 0.002199, 0.555980, 0.553896, 3.312090, 4
0.009250, -0.100735, 1.101708, -0.098841, 1.098906, 0.003382, 0.556992, 0.553896, 3.321090, 4
0.009275, -0.106492, 1.101708, -0.103742, 1.097994, 0.004621, 0.558062, 0.553896, 3.330090, 4
0.009300, -0.112248, 1.101708, -0.108635, 1.097038, 0.005904, 0.559189, 0.553895, 3.339090, 4
0.009325, -0.118004, 1.101708, -0.113518, 1.096038, 0.007229, 0.560373, 0.553895, 3.348090, 4
0.009350, -0.123760, 1.101708, -0.118393, 1.094994, 0.008595, 0.561613, 0.553895, 3.357090, 4
0.009375, -0.129517, 1.101708, -0.123258, 1.093907, 0.010001, 0.562910, 0.553895, 3.366090, 4
0.009400, -0.135273, 1.101708, -0.128113, 1.092775, 0.011448, 0.564262, 0.553895, 3.375090, 4
0.009425, -0.141029, 1.101708, -0.132958, 1.091600, 0.012935, 0.565670, 0.553894, 3.384090, 4
0.009450, -0.143908, 1.096723, -0.137792, 1.090382, 0.008810, 0.561574, 0.553894, 3.393090, 5
0.009475, -0.146786, 1.091738, -0.142614, 1.089120, 0.004925, 0.557508, 0.553894, 3.402090, 5
0.009500, -0.149664, 1.086752, -0.147425, 1.087814, 0.002478, 0.553471, 0.553894, 3.411090, 5
0.009525, -0.152542, 1.081767, -0.152225, 1.086465, 0.004709, 0.549466, 0.553893, 3.420090, 5
0.009550, -0.155420, 1.076782, -0.157011, 1.085074, 0.008443, 0.545491, 0.553893, 3.429090, 5
0.009575, -0.158298, 1.071797, -0.161786, 1.083639, 0.012345, 0.541549, 0.553893, 3.438090, 5
0.009600, -0.164055, 1.071797, -0.166547, 1.082161, 0.010659, 0.543260, 0.553893, 3.447090, 4
0.009625, -0.169811, 1.071797, -0.171294, 1.080641, 0.008967, 0.545026, 0.553893, 3.456090, 4
0.009650, -0.175567, 1.071797, -0.176028, 1.079077, 0.007295, 0.546846, 0.553892, 3.465090, 4
0.009675, -0.181323, 1.071797, -0.180747, 1.077472, 0.005704, 0.548722, 0.553892, 3.474090, 4
0.009700, -0.187080, 1.071797, -0.185452, 1.075824, 0.004343, 0.550650, 0.553892, 3.483090, 4
0.009725, -0.192836, 1.071797, -0.190142, 1.074133, 0.003566, 0.552633, 0.553892, 3.492090, 4
0.009750, -0.198592, 1.071797, -0.194816, 1.072401, 0.003824, 0.554667, 0.553892, 3.501090, 4
0.009775, -0.204349, 1.071797, -0.199475, 1.070626, 0.005013, 0.556754, 0.553891, 3.510090, 4
0.009800, -0.210105, 1.071797, -0.204117, 1.068810, 0.006692, 0.558893, 0.553891, 3.519090, 4
0.009825, -0.215861, 1.071797, -0.208743, 1.066952, 0.008611, 0.561082, 0.553891, 3.528090, 4
0.009850, -0.221618, 1.071797, -0.213352, 1.065052, 0.010669, 0.563322, 0.553891, 3.537090, 4
0.009875, -0.227374, 1.071797, -0.217943, 1.063111, 0.012821, 0.565611, 0.553891, 3.546090, 4
0.009900, -0.233130, 1.071797, -0.222517, 1.061129, 0.015048, 0.567950, 0.553890, 3.555090, 4
0.009925, -0.238886, 1.071797, -0.227073, 1.059105, 0.017339, 0.570337, 0.553890, 3.564090, 4
0.009950, -0.241765, 1.066812, -0.231611, 1.057041, 0.014092, 0.567035, 0.553890, 3.573090, 5
0.009975, -0.244643, 1.061827, -0.236130, 1.054936, 0.010953, 0.563773, 0.553890, 3.582090, 5
0.010000, -0.247521, 1.056842, -0.240629, 1.052790, 0.007994, 0.560550, 0.553889, 3.591090, 5
0.010025, -0.250399, 1.051857, -0.245110, 1.050604, 0.005436, 0.557369, 0.553889, 3.600090, 5
0.010050, -0.253277, 1.046872, -0.249570, 1.048378, 0.004002, 0.554229, 0.553889, 3.609090, 5
0.010075, -0.256155, 1.041886, -0.254010, 1.046111, 0.004738, 0.551132, 0.553889, 3.618090, 5
0.010100, -0.259034, 1.036901, -0.258430, 1.043805, 0.006930, 0.548077, 0.553889, 3.627090, 5
0.010125, -0.261912, 1.031916, -0.262828, 1.041459, 0.009587, 0.545066, 0.553888, 3.636090, 5
0.010150, -0.264790, 1.026931, -0.267206, 1.039074, 0.012381, 0.542099, 0.553888, 3.645090, 5
0.010175, -0.267668, 1.021946, -0.271561, 1.036649, 0.015210, 0.539178, 0.553888, 3.654090, 5
0.010200, -0.270546, 1.016961, -0.275895, 1.034185, 0.018036, 0.536303, 0.553888, 3.663090, 5
0.010225, -0.276302, 1.016961, -0.280206, 1.031683, 0.015231, 0.539229, 0.553888, 3.672090, 4
0.010250, -0.282059, 1.016961, -0.284495, 1.029141, 0.012422, 0.542201, 0.553888, 3.681090, 4
0.010275, -0.287815, 1.016961, -0.288761, 1.026561, 0.009647, 0.545218, 0.553887, 3.690090, 4
0.010300, -0.293571, 1.016961, -0.293003, 1.023943, 0.007005, 0.548278, 0.553887, 3.699090, 4
0.010325, -0.299328, 1.016961, -0.297221, 1.021287, 0.004812, 0.551382, 0.553887, 3.708090, 4
0.010350, -0.305084, 1.016961, -0.301416, 1.018593, 0.004015, 0.554528, 0.553887, 3.717090, 4
0.010375, -0.310840, 1.016961, -0.305586, 1.015861, 0.005369, 0.557716, 0.553887, 3.726090, 4
0.010400, -0.316597, 1.016961, -0.309731, 1.013092, 0.007881, 0.560944, 0.553886, 3.735090, 4
0.010425, -0.322353, 1.016961, -0.313851, 1.010286, 0.010809, 0.564213, 0.553886, 3.744090, 4
0.010450, -0.328109, 1.016961, -0.317946, 1.007442, 0.013925, 0.567522, 0.553886, 3.753090, 4
0.010475, -0.333865, 1.016961, -0.322015, 1.004562, 0.017151, 0.570869, 0.553886, 3.762090, 4
0.010500, -0.336744, 1.011976, -0.326057, 1.001646, 0.014863, 0.568533, 0.553886, 3.771090, 5
0.010525, -0.339622, 1.006991, -0.330074, 0.998693, 0.012650, 0.566245, 0.553885, 3.780090, 5
0.010550, -0.342500, 1.002006, -0.334064, 0.995704, 0.010530, 0.564008, 0.553885, 3.789090, 5
0.010575, -0.345378, 0.997021, -0.338026, 0.992679, 0.008538, 0.561820, 0.553885, 3.798090, 5
0.010600, -0.348256, 0.992035, -0.341961, 0.989619, 0.006743, 0.559683, 0.553885, 3.807090, 5
0.010625, -0.351134, 0.987050, -0.345869, 0.986524, 0.005292, 0.557597, 0.553885, 3.816090, 5
0.010650, -0.354013, 0.982065, -0.349749, 0.983393, 0.004466, 0.555563, 0.553885, 3.825090, 5
0.010675, -0.356891, 0.977080, -0.353600, 0.980228, 0.004554, 0.553581, 0.553884, 3.834090, 5
0.010700, -0.356891, 0.977080, -0.357422, 0.977028, 0.000534, 0.553581, 0.553884, 3.843090, 0
0.010725, -0.356891, 0.977080, -0.361216, 0.973794, 0.005432, 0.553581, 0.553884, 3.852090, 0
0.010750, -0.359769, 0.972095, -0.364980, 0.970526, 0.005443, 0.551652, 0.553884, 3.861090, 5
0.010775, -0.362647, 0.967110, -0.368715, 0.967224, 0.006069, 0.549777, 0.553884, 3.870090, 5
0.010800, -0.365525, 0.962125, -0.372420, 0.963888, 0.007117, 0.547956, 0.553884, 3.879090, 5
0.010825, -0.368403, 0.957140, -0.376095, 0.960520, 0.008402, 0.546190, 0.553883, 3.888090, 5
0.010850, -0.371281, 0.952155, -0.379739, 0.957118, 0.009807, 0.544478, 0.553883, 3.897090, 5
0.010875, -0.374160, 0.947170, -0.383353, 0.953684, 0.011267, 0.542822, 0.553883, 3.906090, 5
0.010900, -0.377038, 0.942184, -0.386935, 0.950218, 0.012747, 0.541223, 0.553883, 3.915090, 5
0.010925, -0.379916, 0.937199, -0.390486, 0.946719, 0.014225, 0.539680, 0.553883, 3.924090, 5
0.010950, -0.385672, 0.937199, -0.394006, 0.943189, 0.010263, 0.543747, 0.553883, 3.933090, 4
0.010975, -0.391428, 0.937199, -0.397493, 0.939627, 0.006533, 0.547845, 0.553882, 3.942090, 4
0.011000, -0.397185, 0.937199, -0.400949, 0.936033, 0.003940, 0.551973, 0.553882, 3.951090, 4
0.011025, -0.402941, 0.937199, -0.404372, 0.932409, 0.004999, 0.556129, 0.553882, 3.960090, 4
0.011050, -0.408697, 0.937199, -0.407762, 0.928754, 0.008497, 0.560314, 0.553882, 3.969090, 4
0.011075, -0.414454, 0.937199, -0.411119, 0.925069, 0.012580, 0.564526, 0.553882, 3.978090, 4
0.011100, -0.417332, 0.932214, -0.414443, 0.921354, 0.011238, 0.563283, 0.553882, 3.987090, 5
0.011125, -0.420210, 0.927229, -0.417733, 0.917609, 0.009934, 0.562095, 0.553882, 3.996090, 5
0.011150, -0.423088, 0.922244, -0.420989, 0.913834, 0.008668, 0.560964, 0.553881, 4.005090, 5
0.011175, -0.425966, 0.917259, -0.424212, 0.910031, 0.007438, 0.559890, 0.553881, 4.014090, 5
0.011200, -0.428844, 0.912274, -0.427400, 0.906198, 0.006245, 0.558873, 0.553881, 4.023090, 5
0.011225, -0.431723, 0.907289, -0.430553, 0.902337, 0.005088, 0.557914, 0.553881, 4.032090, 5
0.011250, -0.434601, 0.902304, -0.433671, 0.898448, 0.003966, 0.557012, 0.553881, 4.041090, 5
0.011275, -0.437479, 0.897319, -0.436755, 0.894531, 0.002880, 0.556169, 0.553881, 4.050090, 5
0.011300, -0.440357, 0.892333, -0.439803, 0.890586, 0.001833, 0.555384, 0.553881, 4.059090, 5
0.011325, -0.443235, 0.887348, -0.442815, 0.886614, 0.000846, 0.554658, 0.553880, 4.068090, 5
0.011350, -0.446113, 0.882363, -0.445791, 0.882615, 0.000409, 0.553990, 0.553880, 4.077090, 5
0.011375, -0.448991, 0.877378, -0.448732, 0.878589, 0.001239, 0.553382, 0.553880, 4.086090, 5
0.011400, -0.451870, 0.872393, -0.451636, 0.874537, 0.002157, 0.552832, 0.553880, 4.095090, 5
0.011425, -0.454748, 0.867408, -0.454503, 0.870460, 0.003061, 0.552343, 0.553880, 4.104090, 5
0.011450, -0.457626, 0.862423, -0.457334, 0.866356, 0.003944, 0.551913, 0.553880, 4.113090, 5
0.011475, -0.460504, 0.857438, -0.460127, 0.862227, 0.004804, 0.551542, 0.553880, 4.122090, 5
0.011500, -0.463382, 0.852453, -0.462884, 0.858073, 0.005643, 0.551232, 0.553879, 4.131090, 5
0.011525, -0.466260, 0.847467, -0.465602, 0.853895, 0.006461, 0.550981, 0.553879, 4.140090, 5
0.011550, -0.469139, 0.842482, -0.468283, 0.849692, 0.007260, 0.550791, 0.553879, 4.149090, 5
0.011575, -0.472017, 0.837497, -0.470927, 0.845465, 0.008042, 0.550660, 0.553879, 4.158090, 5
0.011600, -0.474895, 0.832512, -0.473532, 0.841215, 0.008809, 0.550590, 0.553879, 4.167090, 5
0.011625, -0.477773, 0.827527, -0.476098, 0.836942, 0.009562, 0.550580, 0.553879, 4.176090, 5
0.011650, -0.480651, 0.822542, -0.478626, 0.832645, 0.010304, 0.550630, 0.553879, 4.185090, 5
0.011675, -0.480651, 0.822542, -0.481116, 0.828326, 0.005803, 0.550630, 0.553879, 4.194090, 0
0.011700, -0.480651, 0.822542, -0.483566, 0.823985, 0.003252, 0.550630, 0.553879, 4.203090, 0
0.011725, -0.480651, 0.822542, -0.485977, 0.819621, 0.006074, 0.550630, 0.553878, 4.212090, 0
0.011750, -0.480651, 0.822542, -0.488349, 0.815237, 0.010612, 0.550630, 0.553878, 4.221090, 0
0.011775, -0.483529, 0.817557, -0.490681, 0.810831, 0.009818, 0.550741, 0.553878, 4.230090, 5
0.011800, -0.486407, 0.812572, -0.492973, 0.806404, 0.009008, 0.550911, 0.553878, 4.239090, 5
0.011825, -0.489286, 0.807587, -0.495226, 0.801957, 0.008184, 0.551142, 0.553878, 4.248090, 5
0.011850, -0.492164, 0.802602, -0.497438, 0.797490, 0.007345, 0.551432, 0.553878, 4.257090, 5
0.011875, -0.495042, 0.797616, -0.499611, 0.793003, 0.006493, 0.551783, 0.553878, 4.266090, 5
0.011900, -0.497920, 0.792631, -0.501742, 0.788496, 0.005631, 0.552193, 0.553878, 4.275090, 5
0.011925, -0.500798, 0.787646, -0.503833, 0.783971, 0.004766, 0.552663, 0.553878, 4.284090, 5
0.011950, -0.503676, 0.782661, -0.505883, 0.779427, 0.003915, 0.553192, 0.553878, 4.293090, 5
0.011975, -0.506554, 0.777676, -0.507893, 0.774865, 0.003113, 0.553781, 0.553877, 4.302090, 5
0.012000, -0.509433, 0.772691, -0.509861, 0.770285, 0.002444, 0.554428, 0.553877, 4.311090, 5
0.012025, -0.512311, 0.767706, -0.511787, 0.765687, 0.002086, 0.555135, 0.553877, 4.320090, 5
0.012050, -0.515189, 0.762721, -0.513673, 0.761072, 0.002240, 0.555901, 0.553877, 4.329090, 5
0.012075, -0.518067, 0.757736, -0.515517, 0.756441, 0.002860, 0.556725, 0.553877, 4.338090, 5
0.012100, -0.520945, 0.752751, -0.517318, 0.751793, 0.003751, 0.557607, 0.553877, 4.347090, 5
0.012125, -0.523823, 0.747765, -0.519079, 0.747129, 0.004787, 0.558547, 0.553877, 4.356090, 5
0.012150, -0.526702, 0.742780, -0.520797, 0.742449, 0.005914, 0.559545, 0.553877, 4.365090, 5
0.012175, -0.529580, 0.737795, -0.522472, 0.737754, 0.007107, 0.560600, 0.553877, 4.374090, 5
0.012200, -0.532458, 0.732810, -0.524106, 0.733044, 0.008355, 0.561712, 0.553877, 4.383090, 5
0.012225, -0.535336, 0.727825, -0.525697, 0.728320, 0.009652, 0.562880, 0.553877, 4.392090, 5
0.012250, -0.538214, 0.722840, -0.527245, 0.723581, 0.010994, 0.564106, 0.553877, 4.401090, 5
0.012275, -0.541092, 0.717855, -0.528751, 0.718829, 0.012380, 0.565387, 0.553877, 4.410090, 5
0.012300, -0.538214, 0.712870, -0.530214, 0.714063, 0.008089, 0.561200, 0.553876, 4.419090, 6
0.012325, -0.535336, 0.707885, -0.531634, 0.709285, 0.003958, 0.557042, 0.553876, 4.428090, 6
0.012350, -0.532458, 0.702899, -0.533011, 0.704494, 0.001687, 0.552912, 0.553876, 4.437090, 6
0.012375, -0.529580, 0.697914, -0.534345, 0.699690, 0.005085, 0.548812, 0.553876, 4.446090, 6
